标题,browser,字段1,价格,status
【广告片/MV】园区5分钟视频制作,642人,1人,¥3000,圆满完成
【配音配乐】歌曲填词,1320人,1人,¥10000,圆满完成
【图片处理】照片处理,670人,1人,¥400,圆满完成
【图片处理】ui界面设计,220人,1人,¥150,圆满完成
【配音配乐】歌曲录音,835人,1人,¥10000,圆满完成
【动画设计】flash地图设计,668人,1人,¥300,圆满完成
【图片处理】商品抠图,476人,1人,¥50,圆满完成
【图片处理】需要一张效果图,357人,1人,¥260,圆满完成
【后期制作】3段音频加字幕,1776人,1人,¥60,圆满完成
,,,,
【广告片/MV】公司形象宣传视频,391人,1人,¥4000,圆满完成
【后期制作】3段音频加字幕,1593人,1人,¥60,圆满完成
【图片处理】图片转三视图,583人,1人,¥200,圆满完成
【图片处理】UI设计,336人,1人,¥5000,圆满完成
【配音配乐】视频制作：我为自己代言,942人,1人,¥200,圆满完成
【配音配乐】歌曲创作（二）,1124人,1人,¥1500,圆满完成
【FLASH制作】FLASH课件制作,287人,1人,¥450,圆满完成
【创意短视频】做一个1分钟的动画,400人,1人,¥800,圆满完成
【FLASH制作】宣传片制作,378人,1人,¥200,圆满完成
【FLASH制作】Flash课件,335人,1人,¥100,圆满完成
【FLASH制作】集美整形网站首页flash,593人,1人,¥4500,圆满完成
【图片处理】图片PS处理设计,536人,1人,¥120,圆满完成
【FLASH制作】flash课件制作,468人,1人,¥300,圆满完成
【创意短视频】5分钟动画短片制作（下半部）,267人,1人,¥2000,圆满完成
【图片处理】网站主广告位图片设计优化,240人,1人,¥150,圆满完成
【图片处理】成品网页图片处理,348人,1人,¥110,圆满完成
【图片处理】婚纱照片的美化,432人,1人,¥400,圆满完成
【创意短视频】金融网站宣传微动画制作,268人,1人,¥3200,圆满完成
【创意短视频】2分钟三维动画制作(第二期）,637人,1人,¥4000,圆满完成
【FLASH制作】flash动画制作,755人,1人,¥1800,圆满完成
【图片处理】淘宝投诉原图还原,289人,1人,¥100,圆满完成
【图片处理】图片转CAD设计,707人,1人,¥50,圆满完成
【图片处理】素材图片编辑,246人,1人,¥100,圆满完成
【FLASH制作】制作2分钟FLASH创意宣传动画,642人,1人,¥350,圆满完成
【配音配乐】双十一视频优化制作,504人,1人,¥1000,圆满完成
【图片处理】壁纸主题设计,480人,1人,¥300,圆满完成
【广告片/MV】视频素材替换字体制作,615人,1人,¥100,圆满完成
【配音配乐】天津赛菲化学司歌创作,637人,1人,¥3000,圆满完成
【创意短视频】征集宣传片制作,542人,1人,¥3000,圆满完成
【三维动画】三维的包装片子制作,551人,1人,¥2000,圆满完成
,,,,
【图片处理】商品图片处理,580人,1人,¥250,圆满完成
【创意短视频】高级技师申报指南分解动画教程制作,714人,1人,¥35000,圆满完成
【图片处理】CAD画图设计,1168人,1人,¥30,圆满完成
【创意短视频】需要三维动画制作（第一期）,421人,1人,¥2000,圆满完成
【创意短视频】电视台招标项目,488人,1人,¥17000,圆满完成
【广告片/MV】制作年度活动主题广告影片,731人,1人,¥7000,圆满完成
【图片处理】网站静态广告画面四副,325人,1人,¥4000,圆满完成
【FLASH制作】水行业系统展示,534人,1人,¥8000,圆满完成
【创意短视频】年度活动主题开幕动画制作,350人,1人,¥8800,圆满完成
【创意短视频】上海印刷学院五大类印刷游戏flash美工,577人,1人,¥10000,圆满完成
【创意短视频】上海电力实操动画,470人,1人,¥10000,圆满完成
【创意短视频】制作一个联通内部服务教程案例动画,444人,1人,¥10000,圆满完成
【创意短视频】安全生产宣传动画外包,371人,1人,¥10000,圆满完成
【FLASH制作】美术外包第3期,325人,1人,¥250,圆满完成
【广告片/MV】征集广告片制作,356人,1人,¥1200,圆满完成
【图片处理】宝贝描述设计,318人,1人,¥100,圆满完成
【FLASH制作】美术外包 －1,446人,1人,¥100,圆满完成
【三维动画】20秒宣传片制作,853人,1人,¥1000,圆满完成
【图片处理】淘宝店铺图片处理,700人,1人,¥30,圆满完成
【创意短视频】制作一个参加国家级公益动画大赛的动画,444人,1人,¥20000,圆满完成
【动画设计】网站补充设计,882人,1人,¥400,圆满完成
【创意短视频】视频动画设计补充修改,383人,1人,¥600,圆满完成
【创意短视频】视频动画制作,299人,1人,¥2000,圆满完成
【创意短视频】会议一分钟动画,325人,1人,¥3000,圆满完成
【创意短视频】制作一个参加国家级比赛的校讯通动画,598人,1人,¥18000,圆满完成
【广告片/MV】企业简短广告片制作,582人,1人,¥600,圆满完成
【动画设计】制作军营首页flash,1743人,1人,¥500,圆满完成
【图片处理】手机界面美工设计,425人,1人,¥300,圆满完成
【图片处理】99本相册处理,285人,1人,¥3000,圆满完成
【创意短视频】德凯Flash动画制作,307人,1人,¥900,圆满完成
,,,,
【创意短视频】视频动画制作,323人,1人,¥900,圆满完成
【图片处理】网页第二部分制作,352人,1人,¥500,圆满完成
【FLASH制作】1分钟flash设计,323人,1人,¥1000,圆满完成
【FLASH制作】结婚两周年纪念短片,442人,1人,¥1700,圆满完成
【创意短视频】网站上视频动画设计制作,597人,1人,¥600,圆满完成
【创意短视频】3D动画制作,406人,1人,¥2300,圆满完成
【创意短视频】flash小动画,294人,1人,¥800,圆满完成
【创意短视频】创意视频,393人,1人,¥2400,圆满完成
【广告片/MV】剪辑合成一段视屏,718人,1人,¥3500,圆满完成
【后期制作】按要求制作AE视频,1446人,1人,¥2400,圆满完成
【创意短视频】创意视频动画制作,276人,1人,¥4600,圆满完成
【创意短视频】校园环保宣传动画制作,282人,1人,¥3500,圆满完成
【创意短视频】二维三维动画制作（项目二）,493人,1人,¥4900,圆满完成
【创意短视频】二维三维制作（项目一）,384人,1人,¥2000,圆满完成
【FLASH制作】手机银行演示项目追加款,432人,1人,¥100,圆满完成
【创意短视频】婚礼视频flash,316人,1人,¥2000,圆满完成
【创意短视频】创意公益广告制作,480人,1人,¥1000,圆满完成
【图片处理】苹果Ios7全景壁纸设计,409人,1人,¥4000,圆满完成
【FLASH制作】儿童电子图书阅读APP应用(二),264人,1人,¥3500,圆满完成
【三维动画】产品宣传动画,674人,1人,¥2500,圆满完成
【FLASH制作】建行手机银行FLASH版使用教程制作,787人,1人,¥500,圆满完成
【创意短视频】视频flash广告制作,512人,1人,¥2500,圆满完成
【广告片/MV】做一个大气的网站宣传片,997人,1人,¥1200,圆满完成
【FLASH制作】20秒的FLASH动画制作,349人,1人,¥1500,圆满完成
【创意短视频】廉洁动画制作,349人,1人,¥1800,圆满完成
【FLASH制作】3分钟物流管理Flash制作,344人,1人,¥2400,圆满完成
【广告片/MV】洞庭木业广告片制作,456人,1人,¥1000,圆满完成
【FLASH制作】3分钟现金管理Flash制作,319人,1人,¥2400,圆满完成
【FLASH制作】30秒动画制作,225人,1人,¥650,圆满完成
【创意短视频】剧本里面第二个场景设计,393人,1人,¥280,圆满完成
,,,,
【FLASH制作】设计一个首页可以类似书券显示打开的FLASH（二）,615人,1人,¥300,圆满完成
【创意短视频】动画制作修改,201人,1人,¥380,圆满完成
【图片处理】flex项目开发,776人,1人,¥30000,圆满完成
【创意短视频】水主题动画短片设计,575人,1人,¥1000,圆满完成
【FLASH制作】3分钟动画制作,258人,1人,¥1900,圆满完成
【三维动画】一个角色模型和动画制作,903人,1人,¥2400,圆满完成
【配音配乐】kintone企业宣传片配音,880人,1人,¥150,圆满完成
【创意短视频】闽南博饼短片制作,194人,1人,¥2000,圆满完成
【创意短视频】动画制作的后期修改,168人,1人,¥350,圆满完成
【图片处理】阿里产品详情页描述图片处理,418人,1人,¥150,圆满完成
【图片处理】燕京专刊设计,228人,1人,¥300,圆满完成
【创意短视频】动画制作项目二,229人,1人,¥1250,圆满完成
【创意短视频】制作动画短片,230人,1人,¥2250,圆满完成
【FLASH制作】动画制作,220人,1人,¥1650,圆满完成
【配音配乐】英文版宣传片制作,603人,1人,¥1059,圆满完成
【创意短视频】主题动画设计,212人,1人,¥1800,圆满完成
【创意短视频】动画人物动作需要逼真流畅，不可太简单,326人,1人,¥1500,圆满完成
【创意短视频】动画制作项目一,188人,1人,¥1500,圆满完成
【图片处理】保罗骑士女包及爱眼城设计,406人,1人,¥250,圆满完成
【广告片/MV】kintone企业宣传片,812人,1人,¥5500,圆满完成
【图片处理】佛山照明第九期DM报,394人,1人,¥350,圆满完成
【创意短视频】按时按量完成，务求尽善尽美,256人,1人,¥1000,圆满完成
【创意短视频】动漫设计项目二,286人,1人,¥1500,圆满完成
【创意短视频】视频动画制作,271人,1人,¥550,圆满完成
【创意短视频】三维动画短片制作,246人,1人,¥2400,圆满完成
【创意短视频】二维动画,244人,1人,¥500,圆满完成
【FLASH制作】触摸屏flash设计,534人,1人,¥3000,圆满完成
【创意短视频】制作一个三分钟左右的二维动画片,307人,1人,¥550,圆满完成
【FLASH制作】Q版企业动画短片,340人,1人,¥1800,圆满完成
【FLASH制作】细腻动画视频的制作,586人,1人,¥1200,圆满完成
,,,,
【创意短视频】动画制作,289人,1人,¥500,圆满完成
【创意短视频】动画制作,274人,1人,¥2100,圆满完成
【FLASH制作】三余食堂动画制作,317人,1人,¥650,圆满完成
【创意短视频】动画制作一分钟,252人,1人,¥900,圆满完成
【创意短视频】动画视频的制作,253人,1人,¥550,圆满完成
【动画设计】实现flash动画效果,1105人,1人,¥700,圆满完成
【创意短视频】动画片,246人,1人,¥1600,圆满完成
【创意短视频】90秒动画制作,356人,1人,¥1250,圆满完成
【创意短视频】动画制作项目一,382人,1人,¥1500,圆满完成
【创意短视频】知识问答游戏2,462人,1人,¥1000,圆满完成
【创意短视频】知识问答游戏1,678人,1人,¥1500,圆满完成
【创意短视频】二维动画设计,358人,1人,¥1950,圆满完成
【FLASH制作】定格动画后期制作,340人,1人,¥2500,圆满完成
【创意短视频】动画视频的制作,428人,1人,¥1200,圆满完成
【创意短视频】动画视频的制作,438人,1人,¥1600,圆满完成
【创意短视频】flash制作（二）,393人,1人,¥1376,圆满完成
【创意短视频】flash制作（一）,393人,1人,¥2000,圆满完成
【创意短视频】动画项目制作二,388人,1人,¥300,圆满完成
【创意短视频】二维动画,365人,1人,¥1950,圆满完成
【创意短视频】严格按要求修改作品,536人,1人,¥2000,圆满完成
【创意短视频】动画制作项目二,362人,1人,¥500,圆满完成
【创意短视频】动画制作项目一,365人,1人,¥1000,圆满完成
【创意短视频】视频动画制作,498人,1人,¥700,圆满完成
【创意短视频】故事动画的制作,316人,1人,¥350,圆满完成
【创意短视频】视频动画的制作,458人,1人,¥1300,圆满完成
【创意短视频】动画制作,380人,1人,¥1800,圆满完成
【创意短视频】按照要求做好片头和片尾加进去我们需要的元素,400人,1人,¥750,圆满完成
【创意短视频】汽车动画制作（二）,685人,1人,¥9000,圆满完成
【图片处理】移动应用UI设计,289人,1人,¥4000,圆满完成
【创意短视频】汽车动画制作（一）,508人,1人,¥2000,圆满完成
,,,,
【配音配乐】宣传片后期配音修改,1089人,1人,¥106,圆满完成
【创意短视频】做两个动画一个flash导航的东西,408人,1人,¥1700,圆满完成
【创意短视频】完整剧情的三维动画,400人,1人,¥1000,圆满完成
【创意短视频】人物形象设计,422人,1人,¥2000,圆满完成
【三维动画】三维动画制作,858人,1人,¥4100,圆满完成
【创意短视频】动画制作，希望合作愉快,630人,1人,¥750,圆满完成
【创意短视频】动画制作,391人,1人,¥500,圆满完成
【创意短视频】视频动画制作,448人,1人,¥1200,圆满完成
【FLASH制作】4分钟FLSH视频动漫制作,339人,1人,¥2000,圆满完成
【FLASH制作】动画制作（二）,320人,1人,¥300,圆满完成
【FLASH制作】动画制作（一）,269人,1人,¥350,圆满完成
【创意短视频】视频动画的制作,374人,1人,¥1600,圆满完成
【创意短视频】FLASH动画制作,546人,1人,¥1650,圆满完成
【FLASH制作】三维动画制作,280人,1人,¥1300,圆满完成
【FLASH制作】flash动画制作,280人,1人,¥1500,圆满完成
【配音配乐】宣传片后期配音修改,803人,1人,¥316,圆满完成
【FLASH制作】需求flash动画制作,198人,1人,¥650,圆满完成
【FLASH制作】留守儿童公益动画片,792人,1人,¥950,圆满完成
【图片处理】老照片的翻新,496人,1人,¥600,圆满完成
【创意短视频】动画视频制作（二）,630人,1人,¥500,圆满完成
【创意短视频】三维动画制作,815人,1人,¥550,圆满完成
【创意短视频】flash动画制作,1009人,1人,¥700,圆满完成
【FLASH制作】falsh制作征集,270人,1人,¥550,圆满完成
【创意短视频】动画视频制作,877人,1人,¥2000,圆满完成
【FLASH制作】flash动画制作（三）,222人,1人,¥400,圆满完成
【FLASH制作】flash动画制作（二）,284人,1人,¥500,圆满完成
【FLASH制作】编写毕业设计手册（二）,342人,1人,¥1200,圆满完成
【FLASH制作】编写毕业设计手册（一）,269人,1人,¥1200,圆满完成
【FLASH制作】flash动画制作（一）,237人,1人,¥2000,圆满完成
